Date,Open,High,Low,Close,Adj Close,Volume
2000-12-30,15089.849609,15494.559570,14512.709961,15447.610352,15447.610352,0
2001-01-06,15328.120117,15555.969727,15060.809570,15295.419922,15295.419922,0
2001-01-13,15288.809570,15964.929688,15146.650391,15933.549805,15933.549805,0
2001-01-20,15967.660156,16106.160156,15906.580078,16044.209961,16044.209961,0
2001-01-27,16176.099609,16274.669922,15877.230469,16071.290039,16071.290039,0
2001-02-03,16013.459961,16060.320313,15753.969727,15873.280273,15873.280273,0
2001-02-10,15807.639648,16021.219727,15544.620117,15630.309570,15630.309570,0
2001-02-17,15552.940430,15613.440430,15039.080078,15280.559570,15280.559570,0
2001-02-24,15278.150391,15304.660156,13951.429688,13966.429688,13966.429688,0
2001-03-03,14011.299805,14432.219727,13908.070313,14194.349609,14194.349609,0
2001-03-10,13969.049805,13969.049805,12947.589844,13522.040039,13522.040039,0
2001-03-17,13383.809570,13565.969727,12396.969727,12583.360352,12583.360352,0
2001-03-24,12678.900391,13056.320313,12523.610352,12760.639648,12760.639648,0
2001-03-31,12750.309570,12843.900391,12062.839844,12386.610352,12386.610352,0
2001-04-07,12355.610352,13018.570313,12061.549805,12989.469727,12989.469727,0
2001-04-14,12881.519531,13621.799805,12597.360352,13448.129883,13448.129883,0
2001-04-21,13444.410156,13444.410156,13125.360352,13386.040039,13386.040039,0
2001-04-28,13596.269531,13844.360352,13319.389648,13390.990234,13390.990234,0
2001-05-05,13464.339844,13726.450195,13408.990234,13636.610352,13636.610352,0
2001-05-12,13608.839844,13713.059570,13209.549805,13459.179688,13459.179688,0
2001-05-19,13465.719727,13989.160156,13465.719727,13753.990234,13753.990234,0
2001-05-26,13738.070313,13767.450195,13091.509766,13141.379883,13141.379883,0
2001-06-02,13167.019531,13900.679688,13146.719727,13808.889648,13808.889648,0
2001-06-09,13748.429688,13846.330078,12949.070313,13102.500000,13102.500000,0
2001-06-16,13092.769531,13253.339844,12891.200195,13174.019531,13174.019531,0
2001-06-23,13142.429688,13142.429688,12787.009766,13042.530273,13042.530273,0
2001-06-30,13068.299805,13236.980469,12986.589844,12999.480469,12999.480469,0
2001-07-07,12768.620117,12820.849609,12457.509766,12612.790039,12612.790039,972502200
2001-07-14,12663.459961,12692.089844,12191.570313,12301.679688,12301.679688,741003600
2001-07-21,12232.750000,12257.580078,12003.160156,12182.169922,12182.169922,651398600
2001-07-28,12103.559570,12544.639648,12007.669922,12269.080078,12269.080078,986522400
2001-08-04,12255.530273,12260.230469,11605.040039,11765.809570,11765.809570,908982200
2001-08-11,11779.459961,12195.080078,11624.990234,11754.809570,11754.809570,1254517000
2001-08-18,11573.459961,11573.459961,11049.450195,11110.299805,11110.299805,1211148000
2001-08-25,11307.179688,11372.290039,11003.950195,11090.480469,11090.480469,1024774400
2001-09-01,11058.799805,11180.790039,10346.879883,10384.200195,10384.200195,1334312200
2001-09-08,10227.469727,10427.290039,9170.240234,9655.450195,9655.450195,367156400
2001-09-15,9397.240234,9608.509766,8894.360352,8934.200195,8934.200195,1138163000
2001-09-22,8971.469727,9959.349609,8971.469727,9950.700195,9950.700195,1818031100
2001-09-29,9995.219727,10315.009766,9883.759766,10277.379883,10277.379883,1268189800
2001-10-06,10153.559570,10638.580078,9904.929688,10274.129883,10274.129883,2078821800
2001-10-13,10195.639648,10331.820313,9801.629883,9825.839844,9825.839844,1545724000
2001-10-20,9832.110352,10475.190430,9758.980469,10404.740234,10404.740234,1214802000
2001-10-27,10406.929688,10406.929688,9927.410156,10186.059570,10186.059570,1222691000
2001-11-03,10202.299805,10716.549805,10165.509766,10609.250000,10609.250000,1583870800
2001-11-10,10618.070313,11393.490234,10462.019531,11287.370117,11287.370117,1995414000
2001-11-17,11292.980469,11501.040039,11114.540039,11322.360352,11322.360352,1767972000
2001-11-24,11380.000000,11525.259766,10905.040039,11279.250000,11279.250000,1727760400
2001-12-01,11253.980469,11957.830078,11049.150391,11832.179688,11832.179688,2353754400
2001-12-08,11786.910156,11875.030273,11349.509766,11466.110352,11466.110352,1459076200
2001-12-15,11464.379883,11639.219727,11122.200195,11158.099609,11158.099609,1049001800
2001-12-22,11189.519531,11432.290039,11182.450195,11431.589844,11431.589844,358302600
2001-12-29,11431.589844,11727.809570,11241.629883,11702.150391,11702.150391,807967000
2002-01-05,11687.429688,11905.549805,11085.469727,11166.459961,11166.459961,1821603200
2002-01-12,11081.379883,11213.860352,10808.000000,10972.959961,10972.959961,1230640400
2002-01-19,10967.089844,11083.169922,10689.059570,10772.959961,10772.959961,1179933400
2002-01-26,10749.080078,11041.820313,10671.769531,10691.250000,10691.250000,1391512400
2002-02-02,10680.320313,10806.679688,10393.830078,10518.990234,10518.990234,1477189600
2002-02-09,10596.059570,11108.480469,10596.059570,10961.879883,10961.879883,477144800
2002-02-16,10905.490234,11007.000000,10579.809570,10664.940430,10664.940430,884054600
2002-02-23,10679.000000,10757.110352,10387.490234,10425.309570,10425.309570,1113249800
2002-03-02,10593.769531,11331.120117,10561.379883,11233.230469,11233.230469,1744580200
2002-03-09,11234.530273,11381.849609,11150.500000,11210.250000,11210.250000,1283285200
2002-03-16,11224.320313,11317.750000,10810.900391,10863.070313,10863.070313,1357950200
2002-03-23,10855.230469,11075.400391,10715.049805,11032.919922,11032.919922,847928600
2002-03-30,11032.360352,11055.980469,10747.990234,10831.370117,10831.370117,589564000
2002-04-06,10833.160156,10856.639648,10610.759766,10710.480469,10710.480469,900190800
2002-04-13,10720.410156,11285.049805,10690.469727,11252.179688,11252.179688,1327987400
2002-04-20,11259.040039,11461.589844,11102.230469,11385.080078,11385.080078,1502146000
2002-04-27,11329.910156,11863.620117,11260.879883,11797.219727,11797.219727,1318500200
2002-05-04,11771.080078,11962.099609,11591.259766,11645.900391,11645.900391,1337539200
2002-05-11,11653.549805,12021.719727,11650.620117,11974.610352,11974.610352,1128701400
2002-05-18,11959.650391,12006.919922,11586.519531,11626.780273,11626.780273,1006937000
2002-05-25,11608.379883,11612.530273,11260.200195,11301.940430,11301.940430,1102844000
2002-06-01,11339.200195,11475.190430,11204.860352,11284.709961,11284.709961,827321600
2002-06-08,11270.099609,11326.429688,10940.230469,10955.519531,10955.519531,868624400
2002-06-15,10871.509766,10983.719727,10574.030273,10591.860352,10591.860352,1158285400
2002-06-22,10544.450195,10699.320313,10291.160156,10598.549805,10598.549805,1248402600
2002-06-29,10511.120117,10845.879883,10407.580078,10806.160156,10806.160156,770692200
2002-07-06,10923.500000,10939.559570,10482.730469,10648.299805,10648.299805,911461800
2002-07-13,10556.500000,10597.349609,10213.019531,10325.459961,10325.459961,922048800
2002-07-20,10166.259766,10322.490234,9687.500000,9773.120117,9773.120117,1262663000
2002-07-27,9873.440430,10329.049805,9829.549805,9991.719727,9991.719727,950221400
2002-08-03,9913.080078,10149.900391,9632.980469,10014.059570,10014.059570,926730200
2002-08-10,10039.769531,10299.719727,9883.089844,10265.040039,10265.040039,950485800
2002-08-17,10250.400391,10478.650391,10166.540039,10245.690430,10245.690430,828120200
2002-08-24,10232.879883,10266.759766,9988.860352,10043.870117,10043.870117,735632600
2002-08-31,10039.669922,10044.570313,9629.219727,9720.860352,9720.860352,1033991000
2002-09-07,9781.540039,9954.820313,9609.769531,9650.969727,9650.969727,865645200
2002-09-14,9624.839844,9732.330078,9210.940430,9328.219727,9328.219727,1252306400
2002-09-21,9295.690430,9368.139648,9014.580078,9294.459961,9294.459961,898505000
2002-09-28,9098.929688,9241.860352,8915.000000,9051.370117,9051.370117,1003880600
2002-10-05,8844.690430,8990.759766,8772.480469,8965.730469,8965.730469,1176817200
2002-10-12,9153.250000,9744.639648,9131.410156,9613.070313,9613.070313,1439935200
2002-10-19,9593.650391,9809.509766,9507.990234,9722.540039,9722.540039,1281861800
2002-10-26,9732.599609,9860.870117,9388.349609,9407.679688,9407.679688,994364400
2002-11-02,9587.969727,9880.129883,9565.790039,9770.679688,9770.679688,1310584800
2002-11-09,9699.750000,9885.980469,9522.450195,9865.650391,9865.650391,1464567200
2002-11-16,9994.290039,10128.690430,9843.089844,10065.320313,10065.320313,1096834400
2002-11-23,10031.330078,10170.299805,9912.019531,10069.870117,10069.870117,1512720800
2002-11-30,10107.959961,10246.860352,9890.620117,9973.750000,9973.750000,1388914800
2002-12-07,9988.690430,9999.389648,9695.740234,9728.429688,9728.429688,1593023600
2002-12-14,9644.639648,9787.639648,9477.820313,9628.690430,9628.690430,1096827400
2002-12-21,9640.919922,9640.919922,9426.059570,9445.259766,9445.259766,467004400
2002-12-28,9345.669922,9585.660156,9244.900391,9583.849609,9583.849609,715285600
2003-01-04,9605.089844,9781.080078,9560.820313,9721.500000,9721.500000,1006859200
2003-01-11,9752.299805,9892.700195,9597.230469,9614.589844,9614.589844,942952800
2003-01-18,9551.559570,9606.870117,9416.120117,9460.599609,9460.599609,860703400
2003-01-25,9326.759766,9341.110352,9179.240234,9258.950195,9258.950195,656364000
2003-02-01,9327.320313,9331.950195,9072.669922,9150.950195,9150.950195,658255800
2003-02-08,9135.099609,9334.900391,9131.620117,9201.759766,9201.759766,830075000
2003-02-15,9311.650391,9463.990234,9231.370117,9250.860352,9250.860352,820328800
2003-02-22,9302.730469,9313.809570,9029.950195,9122.660156,9122.660156,776672000
2003-03-01,9141.459961,9316.269531,8869.610352,8907.099609,8907.099609,888292400
2003-03-08,8894.040039,8996.049805,8757.219727,8956.169922,8956.169922,1005062800
2003-03-15,8901.219727,9281.599609,8795.080078,9179.190430,9179.190430,1278514000
2003-03-22,9214.650391,9262.769531,8812.320313,8863.360352,8863.360352,1014367400
2003-03-29,8755.809570,8845.799805,8465.790039,8822.450195,8822.450195,1351292000
2003-04-05,8838.830078,8973.809570,8552.679688,8645.650391,8645.650391,1198392600
2003-04-12,8598.080078,8705.269531,8493.459961,8579.139648,8579.139648,717191400
2003-04-19,8531.110352,8654.620117,8331.870117,8409.009766,8409.009766,1136656200
2003-04-26,8354.660156,8817.740234,8354.660156,8808.179688,8808.179688,1204632600
2003-05-03,8895.389648,9084.160156,8834.690430,9084.160156,9084.160156,980105800
2003-05-10,9164.099609,9217.259766,9052.250000,9093.179688,9093.179688,1114643600
2003-05-17,9074.339844,9313.980469,8973.660156,9303.730469,9303.730469,1009566200
2003-05-24,9412.730469,9587.169922,9411.320313,9487.379883,9487.379883,1452263000
2003-05-31,9582.009766,9780.849609,9563.719727,9694.629883,9694.629883,1456481200
2003-06-07,9698.290039,9866.660156,9625.469727,9855.639648,9855.639648,1320893800
2003-06-14,9821.389648,10067.860352,9819.879883,9930.309570,9930.309570,1390105400
2003-06-21,9918.769531,9935.849609,9526.919922,9657.209961,9657.209961,977698600
2003-06-28,9594.940430,9705.629883,9512.200195,9636.809570,9636.809570,888046000
2003-07-05,9683.809570,10086.450195,9637.900391,9911.500000,9911.500000,1353389000
2003-07-12,9990.889648,10236.889648,9980.250000,10140.839844,10140.839844,1985032400
2003-07-19,10189.150391,10203.349609,9864.450195,9939.200195,9939.200195,936450200
2003-07-26,10031.240234,10292.769531,10031.240234,10248.599609,10248.599609,1413304200
2003-08-02,10208.129883,10291.000000,9924.139648,9945.219727,9945.219727,1136120200
2003-08-09,9983.879883,10434.490234,9978.990234,10424.559570,10424.559570,1217285200
2003-08-16,10457.349609,10768.639648,10424.389648,10760.730469,10760.730469,1757522200
2003-08-23,10733.120117,10934.519531,10629.889648,10908.990234,10908.990234,1557931000
2003-08-30,10937.790039,11198.959961,10879.440430,11170.610352,11170.610352,1588629800
2003-09-06,11126.309570,11242.150391,10762.030273,10883.519531,10883.519531,1186161000
2003-09-13,10952.580078,11204.870117,10871.589844,10968.419922,10968.419922,1647988800
2003-09-20,10920.030273,11444.719727,10822.559570,11290.150391,11290.150391,1996429400
2003-09-27,11256.059570,11652.400391,11104.339844,11608.719727,11608.719727,1742322400
2003-10-04,11715.910156,11958.389648,11624.370117,11935.830078,11935.830078,2037199200
2003-10-11,11957.379883,12104.889648,11831.580078,12044.490234,12044.490234,1557990600
2003-10-18,11985.400391,12297.459961,11558.110352,11736.370117,11736.370117,2068389800
2003-10-25,11749.870117,12304.570313,11678.200195,12190.099609,12190.099609,1620559000
2003-11-01,12222.440430,12537.190430,12059.969727,12215.169922,12215.169922,1407157200
2003-11-08,12224.790039,12281.349609,11872.440430,12203.530273,12203.530273,1039959400
2003-11-15,11950.480469,12049.530273,11661.469727,11839.799805,11839.799805,1292650600
2003-11-22,11854.969727,12339.940430,11793.820313,12317.469727,12317.469727,972760800
2003-11-29,12306.259766,12539.000000,12236.240234,12314.730469,12314.730469,1085116400
2003-12-06,12214.190430,12674.080078,12124.000000,12594.419922,12594.419922,1090313000
2003-12-13,12705.419922,12740.500000,12111.230469,12371.750000,12371.750000,2746858600
2003-12-20,12422.320313,12545.040039,12405.639648,12456.700195,12456.700195,524162200
2003-12-27,12443.559570,12815.080078,12336.730469,12801.480469,12801.480469,863899000
2004-01-03,12844.589844,13405.339844,12763.099609,13385.799805,13385.799805,2322579800
2004-01-10,13315.290039,13446.759766,13136.919922,13167.759766,13167.759766,1635198400
2004-01-17,13187.000000,13776.849609,13098.259766,13750.580078,13750.580078,989326200
2004-01-24,13756.759766,13780.709961,13168.429688,13289.370117,13289.370117,2167874600
2004-01-31,13158.259766,13320.849609,12877.089844,13309.599609,13309.599609,1390483400
2004-02-07,13437.209961,13744.379883,13437.209961,13739.799805,13739.799805,1664314200
2004-02-14,13727.969727,13984.379883,13712.599609,13868.370117,13868.370117,1536808000
2004-02-21,13849.679688,13934.750000,13560.849609,13907.030273,13907.030273,1346207000
2004-02-28,14021.360352,14058.209961,13402.669922,13454.759766,13454.759766,1352324400
2004-03-06,13549.940430,13677.679688,12730.490234,12932.230469,12932.230469,1901877800
2004-03-13,13002.320313,13075.959961,12715.969727,12790.580078,12790.580078,1335445200
2004-03-20,12593.419922,12699.339844,12424.379883,12483.240234,12483.240234,1623360000
2004-03-27,12493.360352,12763.049805,12400.349609,12731.759766,12731.759766,1360090200
2004-04-03,12886.110352,12979.740234,12833.280273,12909.370117,12909.370117,869923000
2004-04-10,13015.240234,13126.150391,12358.459961,12458.379883,12458.379883,1678907600
2004-04-17,12452.000000,12514.849609,12091.259766,12383.940430,12383.940430,1609462600
2004-04-24,12304.870117,12309.459961,11856.339844,11942.959961,11942.959961,1618702400
2004-05-01,11876.200195,12154.179688,11835.259766,11910.759766,11910.759766,1380431800
2004-05-08,11704.250000,11704.250000,11245.660156,11276.860352,11276.860352,1779387200
2004-05-15,11207.250000,11602.269531,10917.650391,11576.009766,11576.009766,1936314200
2004-05-22,11584.429688,12222.259766,11512.610352,12116.870117,12116.870117,1276439200
2004-05-29,12081.679688,12253.259766,11844.709961,12022.639648,12022.639648,1241081000
2004-06-05,12258.719727,12463.259766,12233.889648,12396.389648,12396.389648,1458012600
2004-06-12,12430.200195,12538.650391,11789.450195,11855.549805,11855.549805,1358698800
2004-06-19,11997.320313,12207.120117,11781.820313,12185.519531,12185.519531,1063343400
2004-06-26,12142.360352,12328.480469,12037.959961,12220.129883,12220.129883,952339600
2004-07-03,12160.219727,12345.179688,12114.910156,12202.259766,12202.259766,1029066600
2004-07-10,12227.549805,12267.910156,11862.679688,12059.200195,12059.200195,1020323200
2004-07-17,12079.429688,12399.370117,12033.219727,12352.990234,12352.990234,1209064800
2004-07-24,12242.599609,12382.030273,12084.679688,12238.030273,12238.030273,1039158600
2004-07-31,12233.629883,12518.549805,12131.759766,12478.679688,12478.679688,1317930000
2004-08-07,12420.730469,12534.639648,12271.889648,12359.830078,12359.830078,1149669000
2004-08-14,12320.769531,12428.769531,12150.709961,12376.900391,12376.900391,1086693400
2004-08-21,12413.769531,12898.019531,12385.750000,12818.419922,12818.419922,1685573200
2004-08-28,12806.639648,13088.419922,12802.129883,12948.099609,12948.099609,1292435400
2004-09-04,12964.700195,13190.389648,12865.059570,13003.990234,13003.990234,1577668000
2004-09-11,13079.389648,13254.209961,13007.629883,13224.929688,13224.929688,1970636600
2004-09-18,13236.480469,13356.879883,13035.160156,13066.839844,13066.839844,2226709800
2004-09-25,13053.599609,13154.910156,12884.400391,13120.030273,13120.030273,979140800
2004-10-02,13347.169922,13402.959961,13186.209961,13241.459961,13241.459961,1718865400
2004-10-09,13240.849609,13321.540039,12982.290039,13059.429688,13059.429688,1406122200
2004-10-16,13074.730469,13155.370117,12945.299805,13015.200195,13015.200195,858673000
2004-10-23,12816.080078,13141.299805,12743.419922,13054.660156,13054.660156,1778850400
2004-10-30,13039.400391,13536.870117,13001.320313,13494.950195,13494.950195,1608280800
2004-11-06,13536.209961,13822.110352,13463.719727,13784.459961,13784.459961,1767943400
2004-11-13,13906.990234,13950.940430,13726.790039,13787.679688,13787.679688,2121618800
2004-11-20,13646.809570,14091.889648,13629.780273,13895.030273,13895.030273,1915341600
2004-11-27,13979.330078,14339.059570,13936.509766,14211.839844,14211.839844,2292596000
2004-12-04,14256.009766,14317.309570,13869.530273,13901.809570,13901.809570,1811635200
2004-12-11,13875.370117,14137.379883,13760.110352,13992.440430,13992.440430,1701394600
2004-12-18,14000.179688,14259.940430,13957.250000,14194.900391,14194.900391,1026069000
2004-12-25,14147.929688,14333.240234,14096.820313,14230.139648,14230.139648,809602800
2005-01-01,14216.040039,14267.209961,13403.000000,13574.860352,13574.860352,2063229800
2005-01-08,13573.419922,13649.429688,13352.709961,13494.780273,13494.780273,1864824000
2005-01-15,13529.080078,13700.940430,13432.459961,13481.019531,13481.019531,1791429200
2005-01-22,13449.879883,13750.480469,13320.530273,13650.059570,13650.059570,1779016600
2005-01-29,13625.230469,13762.860352,13454.400391,13585.169922,13585.169922,1912321000
2005-02-05,13749.080078,13863.990234,13749.080078,13845.629883,13845.629883,601453400
2005-02-12,14006.540039,14093.429688,13898.919922,14087.870117,14087.870117,1611784400
2005-02-19,14072.410156,14207.530273,13907.540039,14157.089844,14157.089844,1655425400
2005-02-26,14204.860352,14272.540039,13692.389648,13730.780273,13730.780273,1721525200
2005-03-05,13829.839844,13996.459961,13736.179688,13890.929688,13890.929688,1686556400
2005-03-12,13832.940430,13935.110352,13647.059570,13828.370117,13828.370117,1568139600
2005-03-19,13822.950195,13865.120117,13547.839844,13597.099609,13597.099609,1122328400
2005-03-26,13552.099609,13556.139648,13357.169922,13491.349609,13491.349609,1465006400
2005-04-02,13474.360352,13686.990234,13436.959961,13666.719727,13666.719727,1153468000
2005-04-09,13614.049805,13808.509766,13579.160156,13638.750000,13638.750000,1261058200
2005-04-16,13382.019531,13727.440430,13337.440430,13693.549805,13693.549805,1526669400
2005-04-23,13744.450195,13956.519531,13711.389648,13908.969727,13908.969727,1471863400
2005-04-30,13969.639648,14110.290039,13877.919922,14033.959961,14033.959961,1062425600
2005-05-07,14068.259766,14112.610352,13841.860352,13866.809570,13866.809570,1143746800
2005-05-14,13861.599609,13863.160156,13590.049805,13717.419922,13717.419922,1127514000
2005-05-21,13730.089844,13739.200195,13541.769531,13714.780273,13714.780273,1017501400
2005-05-28,13741.280273,13946.009766,13684.519531,13818.450195,13818.450195,1529858200
2005-06-04,13768.030273,13984.339844,13745.679688,13934.759766,13934.759766,1691502800
2005-06-11,13948.419922,13999.059570,13801.419922,13912.030273,13912.030273,1465495600
2005-06-18,13928.709961,14233.809570,13890.780273,14230.290039,14230.290039,2269502200
2005-06-25,14142.490234,14365.049805,14142.139648,14201.059570,14201.059570,1872243200
2005-07-02,14188.349609,14202.089844,13920.870117,13964.469727,13964.469727,1946333600
2005-07-09,14065.339844,14550.169922,14047.009766,14504.290039,14504.290039,2325116000
2005-07-16,14496.549805,14800.309570,14487.870117,14786.459961,14786.459961,2205368800
2005-07-23,14794.929688,14899.709961,14743.690430,14880.980469,14880.980469,1817558000
2005-07-30,14892.730469,15201.820313,14841.120117,15051.320313,15051.320313,2178745600
2005-08-06,15033.980469,15480.799805,15024.540039,15450.950195,15450.950195,2073265400
2005-08-13,15435.490234,15508.570313,15001.440430,15038.610352,15038.610352,1912252000
2005-08-20,15093.179688,15244.900391,14832.000000,14982.889648,14982.889648,1492118400
2005-08-27,14851.679688,15249.150391,14734.429688,15221.889648,15221.889648,1638385000
2005-09-03,15231.769531,15307.650391,15038.650391,15165.769531,15165.769531,1183713400
2005-09-10,15240.400391,15240.889648,14965.980469,14983.200195,14983.200195,1235504200
2005-09-17,14994.769531,15271.910156,14943.610352,15143.969727,15143.969727,1330541400
2005-09-24,15166.160156,15470.509766,15127.990234,15428.519531,15428.519531,1589313400
2005-10-01,15399.870117,15493.000000,14798.910156,14847.790039,14847.790039,2021463400
2005-10-08,14898.839844,14933.929688,14439.129883,14485.879883,14485.879883,1600718600
2005-10-15,14551.740234,14649.709961,14308.610352,14487.849609,14487.849609,1895493800
2005-10-22,14470.669922,14566.099609,14189.469727,14215.830078,14215.830078,1658144000
2005-10-29,14313.419922,14668.530273,14255.929688,14585.790039,14585.790039,1453112000
2005-11-05,14498.839844,14808.469727,14317.509766,14740.599609,14740.599609,1474018600
2005-11-12,14760.400391,14924.620117,14518.750000,14883.320313,14883.320313,1458081800
2005-11-19,14939.700195,15117.879883,14806.959961,15081.469727,15081.469727,1327276400
2005-11-26,15099.629883,15232.320313,14866.099609,15200.379883,15200.379883,1504467000
2005-12-03,15208.860352,15208.860352,14860.540039,14910.509766,14910.509766,1514822200
2005-12-10,14991.620117,15079.959961,14863.839844,15029.809570,15029.809570,1433635800
2005-12-17,15044.900391,15272.719727,15044.900391,15183.580078,15183.580078,1212443400
2005-12-24,15076.940430,15173.480469,14811.639648,14876.429688,14876.429688,931130000
2005-12-31,14843.969727,15373.790039,14843.969727,15344.440430,15344.440430,1727625200
2006-01-07,15497.969727,15792.360352,15497.719727,15787.969727,15787.969727,2623789000
2006-01-14,15787.269531,15816.540039,15376.450195,15662.080078,15662.080078,2311909200
2006-01-21,15454.799805,15770.450195,15412.259766,15753.139648,15753.139648,2485571000
2006-01-28,15798.440430,15808.179688,15420.660156,15429.730469,15429.730469,1616812600
2006-02-04,15415.879883,15564.959961,15327.070313,15425.950195,15425.950195,2421810000
2006-02-11,15303.040039,15520.599609,15240.950195,15475.690430,15475.690430,1987524200
2006-02-18,15525.740234,15875.330078,15525.740234,15856.049805,15856.049805,1849445400
2006-02-25,15943.639648,15999.309570,15768.209961,15802.000000,15802.000000,1765162400
2006-03-04,15812.719727,15845.200195,15348.219727,15445.049805,15445.049805,1880346200
2006-03-11,15542.790039,15845.969727,15461.809570,15801.660156,15801.660156,1491800800
2006-03-18,15868.490234,15973.009766,15619.139648,15716.459961,15716.459961,1667912200
2006-03-25,15743.669922,15964.349609,15694.110352,15805.040039,15805.040039,2191649000
2006-04-01,15904.969727,16534.830078,15877.440430,16471.779297,16471.779297,1746802800
2006-04-08,16383.580078,16527.939453,16260.879883,16429.449219,16429.449219,1416819400
2006-04-15,16534.900391,16991.519531,16533.070313,16912.150391,16912.150391,1837309600
2006-04-22,16917.609375,16930.009766,16429.500000,16661.300781,16661.300781,2028129000
2006-04-29,16764.589844,17099.480469,16744.160156,17013.929688,17013.929688,1482792400
2006-05-06,17204.250000,17328.429688,16845.849609,16901.849609,16901.849609,2330079200
2006-05-13,16623.349609,16673.529297,16155.769531,16313.360352,16313.360352,2398798000
2006-05-20,16295.370117,16304.950195,15626.950195,15895.099609,15895.099609,2367283800
2006-05-27,15976.269531,16006.070313,15605.959961,15912.709961,15912.709961,1662525600
2006-06-03,15964.309570,16062.269531,15405.790039,15628.690430,15628.690430,1947817800
2006-06-10,15560.709961,15851.509766,15204.860352,15842.650391,15842.650391,2205082000
2006-06-17,15759.959961,15885.709961,15520.419922,15808.809570,15808.809570,1564505400
2006-06-24,15756.679688,16273.740234,15613.200195,16267.620117,16267.620117,1823946500
